Id,CustomerId,time,Volume of transaction,Sales channel,Complaints,Credit rating,Gender,Age,Insurance type,Amount insured,Salary,Change
3368,15733303,0,1,1,0,630,0,67,5,0,2733027,0
2433,15718153,1,0,1,0,759,1,74,6,12891784,4824464,0
805,15756026,1,0,0,1,790,1,46,9,0,1467981,1
5331,15700627,2,0,1,1,637,1,46,2,14350082,16699646,1
4082,15669301,2,0,1,1,778,1,29,6,15035897,6245401,1
2465,15612071,1,0,0,0,763,1,32,10,9515377,813101,0
9340,15605804,0,1,1,1,737,0,45,10,0,136454,0
5753,15608328,1,1,0,1,760,1,41,6,0,10149123,0
5091,15811026,2,1,1,1,505,0,43,5,13685594,17107052,0
6539,15749328,0,1,1,1,697,1,45,1,0,4680762,1
3508,15614230,0,1,1,0,426,1,34,3,0,6123083,0
8980,15786433,2,1,1,0,650,1,35,3,16598243,2448216,0
2769,15730433,2,0,1,1,580,1,38,1,12821847,12595383,1
6783,15651955,0,1,0,0,603,0,31,4,0,96071,0
2056,15577078,1,0,1,0,539,0,38,6,0,15288007,1
2810,15595388,0,1,1,0,594,1,30,10,0,12407171,0
8885,15815125,1,1,1,0,668,0,45,4,10248621,15837925,0
5105,15718465,2,0,1,1,671,0,51,3,9689146,17640333,1
3591,15621685,0,1,1,1,769,0,29,2,12375752,8487266,0
1560,15634281,2,0,0,1,720,1,43,10,1108229,7286194,0
8510,15769353,0,0,0,1,550,1,40,8,15049032,16646821,1
9925,15605672,0,0,1,0,694,1,38,5,19592639,8552284,0
3560,15733777,0,0,0,1,817,0,44,8,0,6550191,1
5887,15691287,2,0,1,1,675,1,33,0,14181625,6481505,1
6103,15571144,0,1,0,0,655,0,28,10,0,12656521,0
4010,15685654,1,1,1,0,514,0,66,9,0,1423431,0
9975,15666295,2,1,1,1,610,0,50,1,11395701,19652655,1
2639,15581036,2,1,1,1,712,1,40,3,10930879,12015872,1
8371,15661034,2,0,0,1,813,1,29,5,1060594,18797688,1
4597,15677105,2,0,1,1,706,1,46,4,10521458,10869959,1
2410,15613326,0,0,1,1,596,1,33,1,13816281,8541254,0
6740,15618816,2,0,0,0,670,1,40,2,1471712,6985004,0
8780,15669782,2,0,1,1,820,0,39,9,11133689,1677031,1
481,15744398,0,1,1,1,525,1,23,5,0,1602491,0
983,15807008,2,0,0,1,614,1,35,6,12810028,6945424,1
134,15712543,2,1,1,0,789,0,39,7,12482846,12441108,0
8653,15650454,0,1,1,0,641,0,57,5,0,12244918,0
2498,15648735,0,1,1,0,718,0,37,8,0,14281,0
7331,15773869,1,0,1,0,797,0,59,4,12932144,9362455,0
4920,15615016,0,1,1,0,515,0,33,2,0,13602897,0
4127,15625545,1,0,1,0,712,0,52,9,0,11797745,1
8590,15633194,0,2,1,0,771,1,41,10,1083090,13751041,1
2594,15787318,2,0,1,1,537,1,47,6,10316335,1625964,1
4650,15664214,0,1,1,1,670,0,33,2,14120465,7625746,0
3611,15734246,0,1,0,0,746,1,21,8,16688307,19456365,0
643,15640078,2,0,1,1,660,1,39,5,13513499,1736830,1
9615,15664860,1,1,1,1,692,1,47,3,0,15080241,1
6653,15666559,2,1,1,0,608,0,23,8,19771593,11612428,0
6002,15783026,0,0,1,1,701,1,41,2,0,4785678,0
7159,15798895,0,0,1,1,525,1,59,6,553284,8334273,1
7239,15772329,2,0,1,1,580,0,45,8,10374114,4742873,1
5846,15569945,1,1,1,1,509,0,29,1,0,6911314,0
9492,15775192,2,0,1,1,732,1,48,4,10296262,12085285,1
7922,15642099,1,1,1,1,679,0,39,6,0,1226606,0
9276,15623989,0,0,1,1,435,0,54,3,0,15691046,1
9060,15770474,0,2,0,0,685,1,33,1,0,7022113,1
9920,15673020,0,0,0,0,678,1,49,3,20451094,73888,1
1179,15814032,2,1,0,1,807,1,31,1,9346047,17278269,0
9443,15687001,2,0,1,0,596,0,54,1,1235440,12031475,1
2149,15648794,1,0,1,1,836,0,57,4,10124706,3714162,1
7024,15714087,2,0,1,1,624,1,45,5,15185533,6879415,0
6746,15768682,1,0,1,0,640,0,39,3,0,10599725,0
4228,15691061,0,1,1,0,740,1,37,9,0,7322531,0
3318,15625126,0,1,1,0,629,1,40,6,0,1393563,0
8522,15619892,1,1,1,1,644,0,18,8,0,5917242,0
1261,15794870,2,1,1,1,744,0,38,6,7302317,7877086,0
8955,15641319,1,0,0,1,518,0,50,4,0,10711225,1
7247,15663194,2,0,1,0,582,1,40,3,11015043,19175765,1
4648,15751392,1,1,1,1,689,1,57,4,0,1366498,1
6583,15613180,2,0,1,0,727,0,21,8,15334472,16329587,0
9536,15632051,2,0,1,1,550,1,42,10,12870731,6309265,1
8842,15610226,0,1,0,1,614,1,27,9,10641457,7750081,0
8648,15683053,1,0,1,1,809,1,48,2,0,16097685,1
6074,15802570,0,1,1,0,811,1,45,5,0,14612319,0
8998,15692577,2,0,1,1,674,1,38,10,8372768,4541812,0
4926,15762927,2,0,1,1,674,1,36,6,10076264,18215686,0
3715,15640409,2,0,0,0,817,1,46,0,8908789,8794185,1
8679,15753092,2,0,1,0,791,0,35,5,12982858,18191826,1
5018,15754577,0,0,1,1,556,1,51,8,6135414,19881065,1
5427,15674149,2,1,1,0,599,0,36,3,12896021,4031833,0
6765,15689955,0,1,1,1,461,1,40,7,0,1765478,0
6998,15640074,1,0,0,1,666,1,47,5,0,1666509,1
3693,15722246,0,0,1,0,742,1,60,4,0,1316166,1
2508,15661974,0,0,1,0,677,0,46,2,5703774,15853101,0
9659,15751926,2,1,1,0,821,0,42,3,8780729,6461381,0
6837,15605455,0,1,1,1,664,0,40,9,0,1947673,0
759,15625944,0,0,1,0,664,0,58,5,9866818,6088758,1
3928,15609545,0,0,0,0,548,0,29,5,8344298,17701739,0
3074,15609653,2,0,1,1,614,1,44,6,11871586,13359111,1
5512,15653784,0,0,0,0,627,0,37,2,12519086,8458469,0
2235,15633930,1,1,1,1,648,1,56,6,15755959,14099123,1
9819,15813946,2,0,1,1,637,0,51,1,10468283,5526696,1
5499,15649078,2,1,1,0,850,1,27,8,11183778,11080579,0
9560,15658409,0,2,1,0,686,0,41,5,12887671,10693934,1
7216,15730287,0,2,1,1,679,0,41,8,14772698,1727494,1
6090,15738785,0,1,0,0,545,0,26,7,0,15659823,0
6306,15656471,0,1,1,0,773,0,33,9,0,111831,0
6644,15567893,2,1,1,1,556,0,33,3,12421336,6262755,0
4291,15770185,0,0,1,1,779,0,32,10,8072815,8630675,0
1951,15589793,0,0,1,1,604,0,53,8,14445375,19099896,1
4200,15751943,1,1,0,1,529,1,43,5,0,7947663,0
5982,15704378,2,0,1,0,655,0,37,9,12134224,18024144,0
2533,15631838,0,1,0,0,606,0,61,5,10816609,864321,0
4080,15812262,2,0,1,1,808,1,37,2,10043184,3514049,1
5641,15662232,2,1,1,1,675,0,42,2,9261664,856718,0
1087,15696098,0,1,1,1,498,1,31,10,0,1389257,0
3925,15701206,1,1,1,1,566,0,44,5,0,6646279,0
9979,15692664,0,0,0,0,677,1,58,1,9002285,298828,0
3273,15646091,1,1,1,1,560,1,43,4,9514044,12318144,0
1927,15647782,2,1,1,1,729,0,36,8,15289924,17713033,0
7333,15795527,1,1,1,1,699,0,43,2,13648786,8281593,0
5024,15720583,2,0,1,0,745,1,44,0,11963821,3426508,1
5308,15735439,1,0,0,1,449,1,31,1,1136930,8279629,0
2438,15792525,2,0,1,0,628,1,61,1,9736166,14992238,1
4765,15755863,1,1,0,0,630,1,49,1,0,16285829,0
860,15807663,0,0,1,1,667,0,43,8,19022746,9750804,1
1265,15662291,0,2,1,1,534,1,55,8,11697326,1220665,1
4745,15655410,2,0,1,1,768,0,49,1,13338466,10239722,1
4548,15673372,0,0,1,0,635,1,58,1,0,5890708,1
1330,15742854,1,1,1,1,640,1,46,8,0,8904319,0
841,15737792,0,0,0,1,818,1,31,1,18679637,17825263,0
9335,15739123,2,1,1,1,737,0,50,4,12755285,422511,0
3783,15599860,1,0,1,0,647,1,26,8,10995815,13659224,1
8287,15682467,0,0,1,0,725,1,36,1,11885105,10274702,0
2369,15708212,1,0,1,1,648,1,54,7,11824102,17258689,1
1681,15746749,1,1,1,0,681,1,32,3,0,596799,0
4910,15706463,0,1,1,0,597,1,36,9,0,715609,0
1488,15625824,1,2,1,1,596,0,30,6,12134588,4192175,1
8301,15766017,2,0,1,0,615,0,58,3,723093,8568709,1
7811,15687852,0,0,0,1,611,0,30,2,10414565,15962964,0
5918,15742609,2,0,0,0,600,0,28,2,11662331,5990529,0
1238,15619626,0,1,0,0,746,0,24,3,13749235,17014209,0
3950,15602841,1,1,0,0,794,1,28,5,0,8669998,0
2010,15612050,1,0,1,0,556,1,48,8,16852237,15131016,0
2124,15603851,0,2,0,1,704,0,32,7,12778517,1844647,1
4481,15659234,0,0,0,0,494,0,30,3,8570495,2788606,0
4563,15694376,2,2,0,1,705,1,64,3,15346926,14657366,1
7569,15642448,1,0,1,0,656,0,28,8,12004777,13717339,0
8114,15607269,2,1,1,0,492,1,49,2,15124945,16723794,0
3659,15664668,0,0,0,0,534,1,42,9,14480197,1248339,1
4822,15805704,0,2,0,0,745,1,32,2,0,17970513,1
4921,15748414,1,1,1,1,526,1,33,8,11463463,11011438,0
306,15594898,0,0,1,0,731,0,43,2,0,17003495,0
1286,15590993,1,1,0,1,579,0,37,5,15221288,12021914,0
8670,15758702,0,1,1,0,705,1,55,8,0,1439268,0
6365,15576196,1,1,0,1,743,1,48,5,11820769,18648914,1
2990,15809823,2,0,0,1,491,0,19,2,1258602,1296905,0
4449,15569364,0,1,1,1,666,0,36,3,0,3515654,0
7597,15576680,0,1,0,1,736,0,29,4,0,5170501,0
8518,15677288,0,0,0,1,599,0,50,3,12115965,403339,1
6009,15766659,1,1,1,1,525,0,33,5,0,16100229,0
7629,15591107,2,0,0,1,723,1,68,3,1103570,14197754,1
5369,15674541,1,0,0,1,575,0,52,8,12392523,11134266,1
3469,15656096,1,0,1,0,679,1,26,3,7655406,18480027,0
6538,15604093,0,1,1,0,546,0,34,4,16536331,2574413,0
6778,15613463,2,1,1,0,679,1,50,6,13259838,18401798,1
7327,15617065,1,0,1,1,650,0,42,4,19453266,17104531,0
9349,15749093,0,1,0,1,801,0,43,4,15871308,9858614,0
7446,15636626,0,0,1,0,718,0,35,3,9756016,5351174,0
4792,15809991,1,0,1,0,756,0,19,4,13027422,13353529,0
1510,15786199,0,0,1,0,535,0,33,2,13304032,11029978,0
1894,15783398,1,0,1,1,535,1,49,7,11530975,11142177,0
2849,15579262,0,0,0,1,497,0,41,9,0,2207448,0
7316,15811690,2,0,0,1,793,0,54,2,12896613,186334,1
5589,15588372,2,0,0,1,715,1,37,9,10548931,14309649,1
5,15574012,1,1,1,1,645,0,44,8,11375578,14975671,1
8390,15755521,0,1,0,0,660,1,48,0,9004432,18760497,0
5891,15786469,0,1,1,1,686,1,34,1,0,8727848,0
5026,15673223,0,1,0,1,626,0,44,10,0,16428786,0
6683,15710316,1,0,1,0,454,1,48,5,14483779,9315177,0
1058,15706186,2,1,0,1,640,0,33,8,8167722,3492556,0
9401,15601857,2,0,0,1,705,1,46,4,11551807,765449,1
4994,15585580,2,0,1,0,796,1,52,9,16719436,6280893,1
746,15787619,0,0,0,1,844,0,18,2,16098003,14593628,0
3857,15805025,0,0,1,0,636,1,45,7,13985923,10840254,0
9612,15794297,0,1,1,1,776,0,36,1,0,5347776,0
2424,15782941,0,1,1,0,573,0,31,2,0,9195739,0
6593,15581332,2,1,1,0,655,1,30,1,8317398,1842596,0
8148,15572777,1,0,1,0,780,0,47,7,8600621,3797313,0
506,15805565,2,0,1,1,691,0,30,7,11692789,2119839,0
119,15600781,2,1,1,1,699,0,34,4,18517381,12083448,0
9981,15672754,2,0,1,0,498,0,42,3,1520397,5344517,0
5824,15698953,1,2,1,0,636,0,36,1,0,740481,1
894,15669987,2,1,1,1,728,1,35,8,12588495,5435902,1
9375,15641389,2,1,1,1,659,0,48,4,12359322,8246906,1
2987,15682268,2,0,0,1,676,1,26,1,10834866,6023174,1
2135,15704284,2,0,1,1,736,0,57,9,9529539,2843444,1
7106,15723989,0,1,1,0,646,0,40,5,9368043,17947326,0
5831,15771270,0,0,1,0,635,1,27,8,12747156,15291605,1
5758,15610972,2,1,0,1,681,1,44,4,9111576,2420884,1
5264,15691817,1,2,0,1,547,1,44,5,0,545907,1
2460,15726403,2,0,1,1,660,0,41,1,12990121,260256,1
971,15801488,0,1,1,0,723,0,25,3,0,13450947,0
1780,15601008,0,1,1,1,802,0,33,8,0,14370618,0
2535,15578809,2,1,0,1,651,0,40,1,13476021,17443406,1
7983,15628272,0,0,1,1,774,1,36,9,11499742,7530409,0
4079,15694601,0,0,1,1,583,1,31,4,15897879,1253892,0
9122,15748595,0,1,1,0,689,1,29,1,7755679,12299826,0
3829,15744200,0,0,1,1,587,1,36,1,7078427,3057982,0
8136,15757425,0,1,1,0,716,1,38,1,0,9966146,0
7732,15765846,1,0,1,1,820,1,31,2,9422253,1035708,0
6766,15593510,2,0,1,0,638,1,33,5,12933565,565852,1
7037,15789611,2,0,0,1,568,0,46,8,15083692,645168,1
3436,15735632,0,0,1,0,571,0,41,8,0,6373617,0
91,15731511,0,1,1,1,808,0,45,7,11862655,14713246,0
610,15686611,0,0,0,1,495,0,30,10,12975599,17274965,0
1630,15634950,2,0,1,0,657,0,57,8,10717458,12636955,1
2107,15714586,1,0,0,0,646,1,42,3,9983647,2290956,0
5277,15589924,1,1,1,0,577,1,40,1,0,1087870,0
2257,15698349,1,1,1,0,686,1,35,4,0,15967655,0
6856,15670889,0,0,1,0,528,0,34,1,1255669,17676327,0
6847,15809462,0,1,0,0,656,0,30,3,0,171040,0
691,15688251,0,1,1,1,767,0,43,1,7640885,7783763,0
1559,15671032,2,1,1,0,760,0,42,0,7799297,9790638,0
9220,15600399,0,0,1,1,598,0,60,4,0,19772714,1
6263,15745826,0,1,1,0,445,0,37,3,0,18001239,0
5085,15687372,2,1,1,1,547,0,49,8,12153771,4652145,1
3564,15803121,0,0,0,1,847,0,51,5,9756574,14418406,1
6855,15737814,0,0,1,1,622,0,41,2,12708706,10240291,0
2853,15648489,0,0,1,0,487,0,53,4,19968949,2420786,1
3315,15737977,0,1,0,0,527,1,25,6,0,9675858,0
6194,15794273,0,0,0,0,604,1,56,0,6273265,12495456,0
8965,15811032,2,0,1,0,477,1,58,8,14598492,245647,0
4445,15736413,0,1,1,0,739,0,29,1,0,16448478,0
9207,15643770,0,0,1,1,682,1,52,5,11267048,2108517,1
7361,15586479,0,0,1,1,692,1,36,4,0,18558089,1
9758,15701160,2,0,1,0,556,1,43,4,12589072,7485497,0
5242,15662751,2,0,1,0,655,1,40,0,819546,19879844,1
1011,15698442,1,0,1,0,719,0,35,3,12296488,1382317,0
9383,15739997,0,1,0,0,716,1,23,2,9446481,18590088,0
7532,15706602,1,1,0,0,760,1,33,1,11811428,15666021,0
109,15744689,2,0,1,1,479,0,35,9,9283389,9944986,1
7167,15732884,0,0,0,1,676,0,29,7,13195986,18926881,0
6523,15806249,1,1,0,0,671,1,31,4,0,7927002,0
9048,15640855,2,1,1,1,729,0,40,5,11357461,10339608,0
8746,15577905,0,1,0,0,660,0,34,8,10648666,18226266,0
9605,15733444,0,1,0,1,736,1,29,9,0,1761527,0
224,15568748,2,0,1,0,671,0,45,6,9956422,10887245,1
8379,15745266,1,0,0,0,434,0,55,6,0,7356205,1
1899,15806880,1,0,1,0,627,1,30,6,0,11340847,0
9923,15786789,0,1,1,0,725,1,29,6,0,19077683,0
7872,15717736,2,1,1,0,639,1,46,10,11003109,13399559,0
3720,15788775,2,1,1,1,473,0,40,8,15257625,7307368,0
709,15734886,0,1,1,1,686,1,34,3,12397151,14779463,0
5262,15659194,0,0,1,0,628,0,30,8,8918209,131269,0
5801,15659800,1,0,0,0,584,1,50,1,0,15256775,1
5691,15601383,1,0,1,1,744,0,44,5,12065468,8229081,0
6955,15697042,1,0,1,1,738,0,35,8,12729061,1608162,0
5771,15651737,1,0,0,0,623,0,44,1,8332577,8082878,0
7130,15801473,2,1,1,1,599,0,33,2,5194995,8504592,0
6601,15655213,2,0,1,0,591,1,51,8,1325083,16130468,1
2966,15577178,0,0,1,1,511,0,45,5,6837527,19316025,1
3249,15591279,0,0,0,0,734,0,37,3,8038781,7727262,0
2371,15604345,0,0,1,0,730,1,22,9,6576357,14579201,0
3362,15652192,0,1,0,1,759,1,33,9,16054136,9354114,0
3412,15782802,2,0,1,0,582,0,26,6,11445032,1408164,0
116,15705512,2,0,1,1,668,1,37,6,1678644,11563829,0
8155,15715715,1,1,1,0,799,0,38,2,0,5929734,0
2712,15628170,2,0,1,1,565,1,32,9,6806724,14328758,0
9384,15686242,0,0,0,1,771,1,57,4,0,8587667,1
4244,15684908,2,0,0,0,540,0,64,1,9186969,954210,0
2179,15787459,1,0,0,1,745,0,40,3,8846682,11633142,1
4181,15675842,1,0,1,1,656,0,26,4,13958457,3630893,0
3127,15721007,2,0,0,1,776,0,33,8,11513034,1295255,1
6350,15799600,2,0,0,0,640,0,48,1,11159932,13599558,0
7502,15697844,1,0,1,1,721,1,32,10,0,13611996,1
9191,15764708,0,0,1,1,572,0,30,6,11769667,10084382,0
9802,15744295,0,0,1,1,756,0,40,1,9477311,11427963,0
9898,15746569,0,0,1,1,589,0,38,4,0,9548348,0
5727,15704168,2,0,0,1,535,0,38,8,12747524,6077576,1
7402,15632010,1,1,1,1,647,0,33,7,12126019,7721648,0
5145,15680597,2,0,1,0,784,0,38,1,13851502,17176876,1
1388,15775295,0,0,0,0,630,1,40,0,11863308,6003246,1
4502,15632118,1,0,1,1,698,0,45,5,16445094,14197002,0
3790,15756751,1,0,1,0,596,1,54,0,7812628,15348291,1
8964,15649858,1,0,1,0,469,0,37,9,9677649,11989086,0
7397,15744044,2,0,1,1,572,0,47,4,9935342,19654985,1
4261,15607278,1,0,1,0,794,1,46,8,13459379,4638637,0
651,15813850,0,0,1,0,720,0,52,7,0,1478112,1
3988,15650442,2,0,1,0,644,1,32,8,14152888,16708734,0
2454,15636089,2,0,0,1,678,1,51,1,14575103,10971844,1
7086,15649160,0,0,1,0,554,1,38,3,13873195,19413836,0
8121,15715988,0,1,1,0,793,0,35,2,0,7970412,0
8339,15658100,0,1,0,0,695,1,42,0,0,14072464,0
2602,15683521,2,1,1,1,594,0,28,0,14257471,12908482,0
9808,15581115,0,0,0,1,603,1,39,9,7676968,4822472,0
3121,15593715,2,0,1,1,634,0,27,3,10702752,17342568,0
1294,15584363,0,0,1,0,824,0,30,0,13363402,16205392,0
4209,15729201,0,0,1,1,682,0,55,9,0,1533568,1
5460,15668894,2,1,0,0,661,0,41,5,12255248,1206464,0
8664,15666332,1,1,1,0,690,1,48,2,0,31491,0
6895,15694765,2,0,1,1,610,0,49,6,11388233,19581381,1
7760,15641860,2,1,1,1,764,0,34,6,10876027,16632479,0
170,15587562,0,0,1,1,484,1,29,4,13011439,16401789,0
3103,15766609,0,1,1,1,655,1,47,10,0,16777862,0
6479,15704160,1,0,1,1,648,0,49,5,0,14994643,1
3764,15615820,0,0,1,0,837,0,49,8,10330237,5097457,0
5859,15652914,1,0,0,0,721,0,38,7,0,535348,0
8509,15750728,1,0,1,1,586,1,42,2,0,10288934,0
8413,15597309,1,1,0,1,749,0,36,7,0,8013465,0
6028,15673439,1,1,1,0,646,1,50,5,14264464,1422085,1
4419,15677586,2,1,1,0,587,1,32,3,12544504,13051478,0
8838,15731148,0,0,1,0,558,0,33,0,10847749,10909671,1
2916,15704583,0,0,1,1,651,0,56,2,0,11452268,1
4323,15579566,1,0,1,1,616,1,43,3,12086718,1876192,1
2790,15595883,2,0,1,0,540,0,39,4,12727831,1615034,0
3457,15713370,1,1,0,1,657,0,36,8,18824105,18305851,1
2427,15661821,2,0,1,0,798,1,49,5,13257167,3168633,1
7438,15676156,0,1,1,1,528,1,32,4,8561566,15619243,0
6391,15784099,0,0,1,1,726,1,38,5,12687562,12805229,0
9208,15744717,0,1,1,0,726,1,44,2,0,2673386,0
7580,15781975,0,0,0,0,708,0,34,3,0,12145788,1
8603,15702541,0,0,1,1,551,1,59,2,16696828,15948376,1
1005,15701602,2,2,0,1,521,0,52,5,11649731,537931,1
1980,15775880,0,1,1,0,554,1,30,9,0,403203,0
1496,15799156,1,1,0,1,569,0,38,8,0,7961879,0
7395,15808386,2,0,0,1,721,1,45,7,1385232,5960445,1
7110,15681509,1,1,0,0,679,1,28,9,0,6176177,0
1731,15721730,1,1,1,1,601,1,44,4,0,5856131,0
3921,15743871,0,1,1,1,567,0,59,3,0,258437,1
8052,15770121,0,0,1,1,623,1,34,9,0,2425521,0
9927,15759915,0,0,1,1,814,1,31,6,8777252,18851645,0
1862,15726494,0,0,1,1,481,0,44,9,17530306,6550053,1
4288,15762882,2,0,1,0,577,1,31,4,6121118,14525043,0
6709,15587647,2,0,0,0,850,1,66,0,12712062,11892964,1
5596,15796957,1,2,0,0,597,0,35,9,0,7318139,1
8486,15567506,2,1,1,0,738,1,40,6,11494067,19489557,0
4784,15811588,1,0,1,1,664,1,53,7,18760218,18639299,1
6658,15777873,0,0,0,1,628,1,31,5,0,14796307,1
2891,15774224,2,1,1,1,613,1,30,5,13156388,17063898,0
2480,15803790,2,1,1,0,638,0,37,2,8972886,3729488,0
3975,15720071,0,0,0,1,535,1,49,3,0,6182041,1
6607,15598259,2,0,1,1,673,1,41,9,986121,15134935,0
2392,15656912,1,0,1,0,649,0,51,4,0,15039057,0
9090,15813911,0,0,1,1,809,1,39,5,0,7770575,0
9121,15693526,0,0,1,1,618,1,40,0,0,11905913,0
433,15595039,2,0,1,1,545,1,37,8,11475408,13605044,1
9529,15661708,0,1,1,0,508,1,41,5,0,9417084,0
1263,15726557,0,0,0,1,638,1,42,7,16567992,3291629,0
7536,15590234,0,0,1,1,697,1,42,1,0,126283,0
4469,15692443,1,0,1,1,612,0,33,5,6947857,897367,0
1360,15694409,2,1,0,0,647,1,22,3,9797582,620830,0
3265,15671249,0,1,1,1,422,1,33,2,0,10265531,0
3997,15690620,0,0,1,1,665,0,39,10,4632357,13681202,0
9869,15782231,0,1,1,1,521,0,38,6,0,5145406,0
612,15619857,0,0,1,0,605,1,64,2,1295557,1360179,0
6382,15575060,0,1,1,1,797,0,24,5,0,18225761,0
1987,15758606,0,0,0,0,738,0,54,4,0,5572504,1
5804,15663933,2,1,1,1,625,1,35,5,8614746,1634408,1
436,15693737,2,1,1,1,627,1,30,4,7987102,12982689,0
1593,15741728,1,0,1,0,591,0,36,7,1352168,12202289,0
8380,15650437,2,1,1,0,522,0,32,8,12445036,1657861,0
4121,15606133,1,1,0,0,628,0,42,7,0,17296787,0
8293,15770711,2,0,0,0,766,1,28,4,9069678,215972,0
6872,15642816,0,1,1,0,850,1,27,7,4365833,302549,0
4413,15596575,2,1,1,0,615,0,39,5,11319351,5216625,0
2208,15809826,0,0,1,1,728,1,46,2,10970552,2027687,1
9447,15810390,0,1,0,0,718,1,41,1,0,2750952,1
3731,15568573,2,0,0,0,554,1,51,7,10570191,17979779,1
5060,15681928,0,0,1,1,577,1,35,4,10815549,10540779,0
9646,15603111,1,0,1,1,850,0,71,10,6960814,978934,1
2666,15576723,0,1,1,0,740,1,37,7,0,19427091,0
7901,15622182,2,1,1,1,628,1,28,3,15353813,11077601,0
9745,15603883,0,1,1,0,818,0,36,4,0,803703,0
6195,15804950,0,1,1,0,514,1,41,7,0,375665,0
6001,15606887,0,0,1,1,775,1,30,5,0,1938806,1
8401,15663134,1,1,1,0,535,0,58,1,0,1177998,1
8789,15619116,0,1,0,0,493,1,36,2,0,997703,0
7974,15722632,2,0,1,0,716,0,50,2,11965577,1294417,1
7338,15796111,2,0,0,0,708,1,54,8,1451514,12531117,1
7775,15731246,1,1,1,1,628,0,40,10,0,10383258,0
769,15685329,0,0,0,0,531,1,63,1,11471571,2450695,1
6799,15692575,0,0,1,1,760,0,38,6,16288873,9109876,0
7281,15735572,0,0,1,0,629,0,59,9,11365783,11684879,1
6127,15708693,0,1,1,1,759,1,33,2,0,5658388,0
7598,15613699,0,0,1,1,430,1,60,7,7393702,16193762,1
2266,15629323,2,1,1,1,617,1,37,4,11647143,17532474,0
3394,15668460,0,1,1,0,466,0,29,6,0,279727,0
8078,15618446,0,1,1,0,576,1,50,8,0,5780262,0
2289,15789097,0,1,0,0,644,0,48,8,0,4496554,1
6113,15585867,1,1,0,0,596,0,36,2,0,12555795,0
1626,15588248,0,1,1,0,617,1,28,0,0,759783,0
8666,15785920,2,1,1,0,687,0,35,1,12514124,14853707,0
3137,15772073,0,0,1,1,664,0,48,10,0,14017317,1
384,15689294,2,0,1,1,705,0,44,3,10593496,8246369,0
9845,15664035,1,1,1,0,590,1,38,9,0,14875016,0
6743,15616213,2,0,1,1,555,1,51,9,1382145,19871527,1
6231,15729238,2,0,1,0,631,0,48,1,10639648,15066142,1
7058,15671769,0,2,1,0,624,1,71,4,17025205,7367959,1
6643,15762123,1,1,1,1,717,1,34,1,0,11931374,0
9584,15608588,2,0,1,0,563,0,41,2,10052092,194128,1
9775,15744041,0,0,1,1,780,1,26,3,1403567,11714415,0
7018,15768600,2,0,1,1,805,0,50,9,13002338,6298982,1
6455,15701522,0,1,0,0,711,1,29,9,0,32348,0
7832,15664849,1,0,0,0,573,0,46,3,6526923,18998865,1
7436,15671534,2,0,1,1,646,1,57,6,902120,1391127,1
2494,15671917,0,0,1,0,666,0,46,5,12387319,17784406,0
9851,15792077,2,1,1,1,671,0,28,8,11985952,12542266,0
4544,15758081,1,0,1,0,673,0,39,8,1381600,11046851,0
2466,15719809,2,1,0,1,516,0,32,3,14516609,11142145,0
6622,15679307,0,0,0,0,559,1,43,1,0,866343,0
8595,15668774,2,0,1,1,758,1,23,5,1227391,10246084,1
6168,15644501,0,0,1,0,579,1,26,10,16248276,184582,0
2861,15711398,0,1,1,1,525,1,25,6,0,8956664,0
9744,15785358,2,0,1,0,586,0,46,8,10696896,7936698,1
7800,15795759,2,0,1,1,698,1,52,1,10790675,16888639,1
3639,15793049,2,0,1,1,680,1,48,8,11511538,1395586,1
7112,15801441,2,0,0,0,670,1,35,2,7958596,1988029,0
4573,15693906,0,0,1,0,645,1,24,3,3454782,1163817,0
9573,15796834,2,1,1,0,652,0,35,7,10401554,5520788,0
6503,15587978,2,0,0,0,455,1,37,6,17005762,5439856,0
7514,15715907,0,0,1,1,699,0,64,9,11310952,279808,1
8358,15717286,1,0,1,1,675,1,40,8,7903595,14278398,1
5854,15743570,0,1,1,0,481,1,34,5,0,12525346,0
7258,15747757,2,0,0,1,600,1,58,8,11872311,620951,1
6827,15760216,0,0,1,1,718,1,49,10,0,18447472,1
6951,15738889,0,0,0,0,658,0,42,8,10287093,10376455,1
3678,15609458,0,0,1,0,797,0,30,10,6941344,7463757,0
3097,15708228,2,0,1,1,476,0,30,3,13436642,6834353,1
111,15665790,2,1,1,1,538,0,39,7,1080551,2723126,0
6811,15771222,0,1,0,1,779,1,42,5,0,2595191,0
2962,15605000,0,2,1,0,550,0,38,9,14027899,17145706,1
9265,15667438,0,0,0,1,675,1,38,1,10401688,2206883,0
30,15589475,1,2,1,1,591,1,39,3,0,14046938,1
2701,15797010,0,1,1,1,649,1,31,2,0,1520061,0
7989,15605827,0,1,0,1,645,0,39,8,0,9686436,0
7136,15689781,0,0,0,1,826,1,49,0,0,17870998,1
6158,15626457,0,0,1,1,671,0,31,0,11623461,17209608,0
94,15676966,1,1,0,0,730,0,42,4,0,8598247,0
2347,15746708,2,0,1,1,589,0,55,7,11996148,6515683,1
7882,15732061,2,0,0,1,850,1,45,1,12187489,686541,1
5071,15773277,0,1,1,1,676,0,35,5,10683667,8419978,0
3878,15653222,2,1,1,0,526,1,32,6,13193892,179593,0
